Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2006,KNMT,TBN,"PORTLAND, OR",6.5,ANALOG,NEST FAMILY ANIMATED STORIES FROM THE BIBLE,NON-CORE,NETWORK,SAT 12PM,1,0,30,3,12,"Nest Family Animated Stories from the Bible – educates and informs children ages 3-12 by teaching them essential spiritual values and character traits through captivating, animated Bible stories and music.",99,N/A,N/A,N/A
2006,KOIN,CBS,"PORTLAND, OR",3,ANALOG,MADELINE,CORE,NETWORK,SAT 7AM,13,0,30,5,7,"The animated and Emmy award winning series, ""The New Adventures of Madeline,"" is based on the classic books by Ludwig Bemelman. Narrated in rhyme by reknown actor Christopher Plummer, the episodes follow the everyday and imaginative adventures of a little French girl and her friends. The Madeline stories both portray and reflect on some of the social learning experiences valuable for children in the early and middle periods of childhood. The series also explores many of the social lessons related to such themes as honesty, fairness, respect for others, self-reliance, and a number of other prosocial concepts so important for developing children. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2006,KOIN,CBS,"PORTLAND, OR",3,ANALOG,"SABRINA, THE ANIMATED SERIES",CORE,NETWORK,SAT 7:30AM,13,0,30,7,12,"The animated series, ""Sabrina,"" involves the adventures of a modern, early adolescent girl who is part human and part witch. While Sabrina is not your typical girl - she has magical powers that must be kept secret and also under control - the familial, social, peer-group, and school-related issues she experiences all serve as educational and instructional life-lessons for viewers, as they reflect many of the same learning experiences and teenage challenges faced by children today. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2006,KOIN,CBS,"PORTLAND, OR",3,ANALOG,TROLLZ,CORE,NETWORK,SAT 8AM,13,0,30,8,12,"TROLLZ is an animated series about five teenage girls growing up in a magic and colorful world, who live by the credo B.F.F.I. - Best Friends for Life. The magic in their lives is interwoven into real-world type experiences through which they learn to engage in problem solving, creative thinking, and cooperative strategy skills. The series also provides an opportunity for the five girls to learn how to cope with some of the social and emotional issues of self-esteem relating to physical features and other personal attributes, emerging friendships and peer-group relationships, and other experiences found in Trollzopolis. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2006,KOIN,CBS,"PORTLAND, OR",3,ANALOG,HORSELAND,CORE,NETWORK,SAT 8:30AM,13,0,30,9,11,"HORSELAND is an animated series about five girls and two boys who live in spectacular countryside that houses a farm called Horseland. Each of these main characters has a special horse whose personality is similar to its owner's. Horseland and its unique approach of integrating the personality of the main characters and animals serve to reinforce prosocial themes. Horseland is also a ""coming of age"" series in which viewers experience and learn from the social interactions, hopes, dreams, and even fears of this group of culturally diverse adolescents. From this background, the experiences of sharing, caring, compromise, friendship, respect, and competition emerge to provide the young viewers with social and emotional guidelines for better understanding many of the life-lessons they need to learn as they grow and develop. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2006,KOIN,CBS,"PORTLAND, OR",3,ANALOG,CAKE,CORE,NETWORK,SAT 9AM,13,2,30,8,12,"CAKE is a live-action show-within-a-show about a teenage girl by the name of Cake, who, with the help of three friends, produces a cable access show. The series is designed to provide the viewers with two integrated levels of educational and informational experiences. On one level, each episode provides actual instruction regarding specific activities, with hands-on examples related to the design and use of various fabrics, the making of clothes, the crafting of useful home, school, play, and household items, and other forms of creative expression. The other level in the episode provides an opportunity for the viewers to learn about social and emotional themes such as the value of honesty, the importance of personal worth and self-esteem, the meaning of friendship, the value of having a healthy life-style, and other prosocial concepts that are developmentally appropriate for this age-group. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",2,N/A,N/A,N/A
2006,KOIN,CBS,"PORTLAND, OR",3,ANALOG,DANCE REVOLUTION,CORE,NETWORK,SAT 9:30AM,13,2,30,8,12,"DANCE REVOLUTION is designed to provide preadolescent and early teenage boys and girls with an opportunity to both view and participate in a dance competition-style series in which their creative talents and skills are demonstrated in a kid-friendly environment of artistic expression. Within this music and dance environment, the viewers will be able to learn how their peers plan, design, and execute various forms of choreography; observe how young people handle the social requirements associated with mastering various forms of dance within the framework of a competition; understand the personal dedication and physical commitment necessary for this field of artistic expression; and learn how to evaluate their own skills and career aspirations as they observe the participants in the series work with seasoned professionals in various areas of dance and the creative arts. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",2,N/A,N/A,N/A
2006,KORK-CA,HOME SHOPPING NETWORK,"PORTLAND, OR",3,ANALOG,JACK HANNA'S ANIMAL ADVENTURES,CORE,NETWORK,SUN 7AM,14,0,30,13,16,"Jack Hanna’s Animal Adventures is a half-hour live-action program hosted by one of America’s most beloved naturalists and adventurers. In each episode, Hanna takes millions of family viewers on exciting journeys to learn about animals and the places they live.",99,N/A,N/A,N/A
2006,KORK-CA,HOME SHOPPING NETWORK,"PORTLAND, OR",3,ANALOG,KID GUIDES,CORE,NETWORK,SUN 7:30AM,12,0,30,5,16,"Kid Guides incorporates elements that kids of all ages and parents a like will enjoy. The action packed series opens the doors of the nation’s zoos, aquariums, and theme parks. Come and learn how to be a dolphin trainer and more.",99,N/A,N/A,N/A
2006,KORK-CA,HOME SHOPPING NETWORK,"PORTLAND, OR",3,ANALOG,WHADDYDO,CORE,NETWORK,SUN 8AM,13,0,30,13,16,"Whaddyado is a half-hour weekly educational series designed to educate, inform, inspire and entertain children 13-16 about the world around them. Each episode is an educational life-lesson, based in reality, intended to prepare young people for potential situations that could easily crop up at any time, anywhere.",99,N/A,N/A,N/A
2006,KORK-CA,HOME SHOPPING NETWORK,"PORTLAND, OR",3,ANALOG,ULTIMATE CHOICE,CORE,NETWORK,SUN 8:30AM,13,0,30,12,18,"In this reality style show, teenagers experience the extreme adventure of their lives, getting thrust face to face with challenges that have lifelong implications. Ultimate Choice follows eight teenagers through a carefully orchestrated extreme adventure in one of the most incredible places in the world, Lake Tahoe, California. During their time in Tahoe, the teenagers live their adventure 24 hours a day, saying goodbye to their normal lives and hello to an experience they will never forget.",99,N/A,N/A,N/A
2006,KORK-CA,HOME SHOPPING NETWORK,"PORTLAND, OR",3,ANALOG,EXPLORATION W/RICHARD WIESE,CORE,NETWORK,11/5 8AM & SUN 9AM,6,0,30,13,16,"Join world explorer Richard Wiese in this half-hour thrill ride that ignites the senses in extreme expeditions captured throughout the world. New technology uncovers hidden secrets of the world, space and beyond as the camera follows Richard Weise on land, sea, air and into space.",99,N/A,N/A,N/A
2006,KORK-CA,HOME SHOPPING NETWORK,"PORTLAND, OR",3,ANALOG,REAL LIFE 101,CORE,NETWORK,SUN 9:30AM & 11/5 8:30AM,14,0,30,12,18,"Directed at teens, Real Life 101 provides career guidance by exploring various professions in a fun and entertaining manner. Real life success stories are told in a way to motivate and inspire teens to follow their dreams.",99,N/A,N/A,N/A
2006,KORK-CA,HOME SHOPPING NETWORK,"PORTLAND, OR",3,ANALOG,GINA D'S KIDS CLUB,CORE,NETWORK,SUN 9AM & 11/5 7:30AM,8,0,30,3,6,"Gina D's Kids Club is an FCC friendly entertaining and educational series targeting pre-school children ages 3 through 6 years old. The main character, Gina D, is a fun loving and positive role model who connects with her 3 to 6 year-old aged audience with the same familiarity that children associate with their mothers or teachers. Children are not only educated but are entertained by a cast of whimsical characters which include Simon Wannabe, Mister Pockets, Miss Muffin, Pierre D'Artist, TV Ted and Doggy Brown. Each show concludes with Gina writing a letter to her Grandmother to review the educational highlights of the day's events at the clubhouse. The major premise of Gina D's Kids Club is establishing and reinforcing positive values and behaviors through original songs and character performances.",99,N/A,N/A,N/A
2006,KORK-CA,HOME SHOPPING NETWORK,"PORTLAND, OR",3,ANALOG,THE SWAMP CRITTERS OF LOST LAGOON,CORE,NETWORK,11/5 9AM & 11/12 7:30AM,2,0,30,2,16,"The Swamp Critters of Lost Lagoon is a unique children's television series created and produced by music legend Bobby Goldsboro. The Swamp Critters deal with important issues such as pollution, cooperation, and prejudice. Each episode teaches value-centered lessons in a self-esteem and decision making. Throughout the series children are introduced to a variety of music styles including blues, rock and roll, country, dixieland, cajun and even classical. The Swamp Critters is educational FCC kid-friendly programming (E/I)! [cc]",99,N/A,N/A,N/A
2006,KORK-CA,HOME SHOPPING NETWORK,"PORTLAND, OR",3,ANALOG,B IN TUNE TV,CORE,NETWORK,11/5 9:30AM,1,0,30,13,16,"""B InTune TV"" will bring the fun and excitement of the popular InTune Monthly Magazine to television in an educational and entertaining, half hour format geared for pre-teen and teen audiences, featuring today’s hottest musicians as well as young up-and-comers in exclusive performances, interviews, behind-the-scenes photo shoots, recording sessions and much, much more.",99,N/A,N/A,N/A
2006,KORK-CA,HOME SHOPPING NETWORK,"PORTLAND, OR",3,ANALOG,COOKIN WITH CUTTY,CORE,NETWORK,11/12 9AM,1,0,30,6,12,"Healthy-Living Television has never been so entertaining! Cookin' With Cutty is a half-hour family television show, which promotes positive health and nutrition lifestyle choices for children and their parents. Fast-paced, high-energy segments featuring Cutty, Lisa, Blakely & The Kids focus on the benefits of eating well, exercising and being tobacco free. Kids and parents learn to make an easy heart-healthy meal with Lisa and the Kids. Eating well gives Cutty and Gang all the energy they need as they check out a new healthy activity or sport. Sing along as Blakely and the Kids belt out some wacky music tunes. Find out what kids want to know about natural healing and the Exercise Kid answers their letters . . . and join Dr. Mike as he explores the truth about food and Kitchen Science. The Cutty mission is to encourage good health, nutrition and fitness habits to children around the world, with the hopes they will carry them into their adulthood. Filmed entirely on location throughout the beautiful Islands of Hawaii, Cookin' With Cutty informs and educates children, parents, and families through the easiest learning method on earth . . . FUN! Cookin' With Cutty is targeted to 6 to 12 years old boys and girls... and his or her parents.",99,N/A,N/A,N/A
2006,KORS-CA,AMERICA'S STORE,"PORTLAND, OR",3,ANALOG,JACK HANNA'S ANIMAL ADVENTURES,CORE,NETWORK,SUN 7AM,14,0,30,13,16,"Jack Hanna’s Animal Adventures is a half-hour live-action program hosted by one of America’s most beloved naturalists and adventurers. In each episode, Hanna takes millions of family viewers on exciting journeys to learn about animals and the places they live.",99,N/A,N/A,N/A
2006,KORS-CA,AMERICA'S STORE,"PORTLAND, OR",3,ANALOG,KID GUIDES,CORE,NETWORK,SUN 7:30AM,12,0,30,5,16,"Kid Guides incorporates elements that kids of all ages and parents a like will enjoy. The action packed series opens the doors of the nation’s zoos, aquariums, and theme parks. Come and learn how to be a dolphin trainer and more.",99,N/A,N/A,N/A
2006,KORS-CA,AMERICA'S STORE,"PORTLAND, OR",3,ANALOG,WHADDYDO,CORE,NETWORK,SUN 8AM,13,0,30,13,16,"Whaddyado is a half-hour weekly educational series designed to educate, inform, inspire and entertain children 13-16 about the world around them. Each episode is an educational life-lesson, based in reality, intended to prepare young people for potential situations that could easily crop up at any time, anywhere.",99,N/A,N/A,N/A
2006,KORS-CA,AMERICA'S STORE,"PORTLAND, OR",3,ANALOG,ULTIMATE CHOICE,CORE,NETWORK,SUN 8:30AM,13,0,30,12,18,"In this reality style show, teenagers experience the extreme adventure of their lives, getting thrust face to face with challenges that have lifelong implications. Ultimate Choice follows eight teenagers through a carefully orchestrated extreme adventure in one of the most incredible places in the world, Lake Tahoe, California. During their time in Tahoe, the teenagers live their adventure 24 hours a day, saying goodbye to their normal lives and hello to an experience they will never forget.",99,N/A,N/A,N/A
2006,KORS-CA,AMERICA'S STORE,"PORTLAND, OR",3,ANALOG,EXPLORATION W/RICHARD WIESE,CORE,NETWORK,11/5 8AM & SUN 9AM,6,0,30,13,16,"Join world explorer Richard Wiese in this half-hour thrill ride that ignites the senses in extreme expeditions captured throughout the world. New technology uncovers hidden secrets of the world, space and beyond as the camera follows Richard Weise on land, sea, air and into space.",99,N/A,N/A,N/A
2006,KORS-CA,AMERICA'S STORE,"PORTLAND, OR",3,ANALOG,REAL LIFE 101,CORE,NETWORK,SUN 9:30AM & 11/5 8:30AM,14,0,30,12,18,"Directed at teens, Real Life 101 provides career guidance by exploring various professions in a fun and entertaining manner. Real life success stories are told in a way to motivate and inspire teens to follow their dreams.",99,N/A,N/A,N/A
2006,KORS-CA,AMERICA'S STORE,"PORTLAND, OR",3,ANALOG,GINA D'S KIDS CLUB,CORE,NETWORK,SUN 9AM & 11/5 7:30AM,8,0,30,3,6,"Gina D's Kids Club is an FCC friendly entertaining and educational series targeting pre-school children ages 3 through 6 years old. The main character, Gina D, is a fun loving and positive role model who connects with her 3 to 6 year-old aged audience with the same familiarity that children associate with their mothers or teachers. Children are not only educated but are entertained by a cast of whimsical characters which include Simon Wannabe, Mister Pockets, Miss Muffin, Pierre D'Artist, TV Ted and Doggy Brown. Each show concludes with Gina writing a letter to her Grandmother to review the educational highlights of the day's events at the clubhouse. The major premise of Gina D's Kids Club is establishing and reinforcing positive values and behaviors through original songs and character performances.",99,N/A,N/A,N/A
2006,KORS-CA,AMERICA'S STORE,"PORTLAND, OR",3,ANALOG,THE SWAMP CRITTERS OF LOST LAGOON,CORE,NETWORK,11/5 9AM & 11/12 7:30AM,2,0,30,2,16,"The Swamp Critters of Lost Lagoon is a unique children's television series created and produced by music legend Bobby Goldsboro. The Swamp Critters deal with important issues such as pollution, cooperation, and prejudice. Each episode teaches value-centered lessons in a self-esteem and decision making. Throughout the series children are introduced to a variety of music styles including blues, rock and roll, country, dixieland, cajun and even classical. The Swamp Critters is educational FCC kid-friendly programming (E/I)! [cc]",99,N/A,N/A,N/A
2006,KORS-CA,AMERICA'S STORE,"PORTLAND, OR",3,ANALOG,B IN TUNE TV,CORE,NETWORK,11/5 9:30AM,1,0,30,13,16,"""B InTune TV"" will bring the fun and excitement of the popular InTune Monthly Magazine to television in an educational and entertaining, half hour format geared for pre-teen and teen audiences, featuring today’s hottest musicians as well as young up-and-comers in exclusive performances, interviews, behind-the-scenes photo shoots, recording sessions and much, much more.",99,N/A,N/A,N/A
2006,KORS-CA,AMERICA'S STORE,"PORTLAND, OR",3,ANALOG,COOKIN WITH CUTTY,CORE,NETWORK,11/12 9AM,1,0,30,6,12,"Healthy-Living Television has never been so entertaining! Cookin' With Cutty is a half-hour family television show, which promotes positive health and nutrition lifestyle choices for children and their parents. Fast-paced, high-energy segments featuring Cutty, Lisa, Blakely & The Kids focus on the benefits of eating well, exercising and being tobacco free. Kids and parents learn to make an easy heart-healthy meal with Lisa and the Kids. Eating well gives Cutty and Gang all the energy they need as they check out a new healthy activity or sport. Sing along as Blakely and the Kids belt out some wacky music tunes. Find out what kids want to know about natural healing and the Exercise Kid answers their letters . . . and join Dr. Mike as he explores the truth about food and Kitchen Science. The Cutty mission is to encourage good health, nutrition and fitness habits to children around the world, with the hopes they will carry them into their adulthood. Filmed entirely on location throughout the beautiful Islands of Hawaii, Cookin' With Cutty informs and educates children, parents, and families through the easiest learning method on earth . . . FUN! Cookin' With Cutty is targeted to 6 to 12 years old boys and girls... and his or her parents.",99,N/A,N/A,N/A
2006,KORY-CA,HOME SHOPPING NETWORK,"PORTLAND, OR",3,ANALOG,JACK HANNA'S ANIMAL ADVENTURES,CORE,NETWORK,SUN 7AM,14,0,30,13,16,"Jack Hanna’s Animal Adventures is a half-hour live-action program hosted by one of America’s most beloved naturalists and adventurers. In each episode, Hanna takes millions of family viewers on exciting journeys to learn about animals and the places they live.",99,N/A,N/A,N/A
2006,KORY-CA,HOME SHOPPING NETWORK,"PORTLAND, OR",3,ANALOG,KID GUIDES,CORE,NETWORK,SUN 7:30AM,12,0,30,5,16,"Kid Guides incorporates elements that kids of all ages and parents a like will enjoy. The action packed series opens the doors of the nation’s zoos, aquariums, and theme parks. Come and learn how to be a dolphin trainer and more.",99,N/A,N/A,N/A
2006,KORY-CA,HOME SHOPPING NETWORK,"PORTLAND, OR",3,ANALOG,WHADDYDO,CORE,NETWORK,SUN 8AM,13,0,30,13,16,"Whaddyado is a half-hour weekly educational series designed to educate, inform, inspire and entertain children 13-16 about the world around them. Each episode is an educational life-lesson, based in reality, intended to prepare young people for potential situations that could easily crop up at any time, anywhere.",99,N/A,N/A,N/A
2006,KORY-CA,HOME SHOPPING NETWORK,"PORTLAND, OR",3,ANALOG,ULTIMATE CHOICE,CORE,NETWORK,SUN 8:30AM,13,0,30,12,18,"In this reality style show, teenagers experience the extreme adventure of their lives, getting thrust face to face with challenges that have lifelong implications. Ultimate Choice follows eight teenagers through a carefully orchestrated extreme adventure in one of the most incredible places in the world, Lake Tahoe, California. During their time in Tahoe, the teenagers live their adventure 24 hours a day, saying goodbye to their normal lives and hello to an experience they will never forget.",99,N/A,N/A,N/A
2006,KORY-CA,HOME SHOPPING NETWORK,"PORTLAND, OR",3,ANALOG,EXPLORATION W/RICHARD WIESE,CORE,NETWORK,11/5 8AM & SUN 9AM,6,0,30,13,16,"Join world explorer Richard Wiese in this half-hour thrill ride that ignites the senses in extreme expeditions captured throughout the world. New technology uncovers hidden secrets of the world, space and beyond as the camera follows Richard Weise on land, sea, air and into space.",99,N/A,N/A,N/A
2006,KORY-CA,HOME SHOPPING NETWORK,"PORTLAND, OR",3,ANALOG,REAL LIFE 101,CORE,NETWORK,SUN 9:30AM & 11/5 8:30AM,14,0,30,12,18,"Directed at teens, Real Life 101 provides career guidance by exploring various professions in a fun and entertaining manner. Real life success stories are told in a way to motivate and inspire teens to follow their dreams.",99,N/A,N/A,N/A
2006,KORY-CA,HOME SHOPPING NETWORK,"PORTLAND, OR",3,ANALOG,GINA D'S KIDS CLUB,CORE,NETWORK,SUN 9AM & 11/5 7:30AM,8,0,30,3,6,"Gina D's Kids Club is an FCC friendly entertaining and educational series targeting pre-school children ages 3 through 6 years old. The main character, Gina D, is a fun loving and positive role model who connects with her 3 to 6 year-old aged audience with the same familiarity that children associate with their mothers or teachers. Children are not only educated but are entertained by a cast of whimsical characters which include Simon Wannabe, Mister Pockets, Miss Muffin, Pierre D'Artist, TV Ted and Doggy Brown. Each show concludes with Gina writing a letter to her Grandmother to review the educational highlights of the day's events at the clubhouse. The major premise of Gina D's Kids Club is establishing and reinforcing positive values and behaviors through original songs and character performances.",99,N/A,N/A,N/A
2006,KORY-CA,HOME SHOPPING NETWORK,"PORTLAND, OR",3,ANALOG,THE SWAMP CRITTERS OF LOST LAGOON,CORE,NETWORK,11/5 9AM & 11/12 7:30AM,2,0,30,2,16,"The Swamp Critters of Lost Lagoon is a unique children's television series created and produced by music legend Bobby Goldsboro. The Swamp Critters deal with important issues such as pollution, cooperation, and prejudice. Each episode teaches value-centered lessons in a self-esteem and decision making. Throughout the series children are introduced to a variety of music styles including blues, rock and roll, country, dixieland, cajun and even classical. The Swamp Critters is educational FCC kid-friendly programming (E/I)! [cc]",99,N/A,N/A,N/A
2006,KORY-CA,HOME SHOPPING NETWORK,"PORTLAND, OR",3,ANALOG,B IN TUNE TV,CORE,NETWORK,11/5 9:30AM,1,0,30,13,16,"""B InTune TV"" will bring the fun and excitement of the popular InTune Monthly Magazine to television in an educational and entertaining, half hour format geared for pre-teen and teen audiences, featuring today’s hottest musicians as well as young up-and-comers in exclusive performances, interviews, behind-the-scenes photo shoots, recording sessions and much, much more.",99,N/A,N/A,N/A
2006,KORY-CA,HOME SHOPPING NETWORK,"PORTLAND, OR",3,ANALOG,COOKIN WITH CUTTY,CORE,NETWORK,11/12 9AM,1,0,30,6,12,"Healthy-Living Television has never been so entertaining! Cookin' With Cutty is a half-hour family television show, which promotes positive health and nutrition lifestyle choices for children and their parents. Fast-paced, high-energy segments featuring Cutty, Lisa, Blakely & The Kids focus on the benefits of eating well, exercising and being tobacco free. Kids and parents learn to make an easy heart-healthy meal with Lisa and the Kids. Eating well gives Cutty and Gang all the energy they need as they check out a new healthy activity or sport. Sing along as Blakely and the Kids belt out some wacky music tunes. Find out what kids want to know about natural healing and the Exercise Kid answers their letters . . . and join Dr. Mike as he explores the truth about food and Kitchen Science. The Cutty mission is to encourage good health, nutrition and fitness habits to children around the world, with the hopes they will carry them into their adulthood. Filmed entirely on location throughout the beautiful Islands of Hawaii, Cookin' With Cutty informs and educates children, parents, and families through the easiest learning method on earth . . . FUN! Cookin' With Cutty is targeted to 6 to 12 years old boys and girls... and his or her parents.",99,N/A,N/A,N/A
2006,KOXI-CA,AMERICA'S STORE,"PORTLAND, OR",3,ANALOG,JACK HANNA'S ANIMAL ADVENTURES,CORE,NETWORK,SUN 7AM,14,0,30,13,16,"Jack Hanna’s Animal Adventures is a half-hour live-action program hosted by one of America’s most beloved naturalists and adventurers. In each episode, Hanna takes millions of family viewers on exciting journeys to learn about animals and the places they live.",99,N/A,N/A,N/A
2006,KOXI-CA,AMERICA'S STORE,"PORTLAND, OR",3,ANALOG,KID GUIDES,CORE,NETWORK,SUN 7:30AM,12,0,30,5,16,"Kid Guides incorporates elements that kids of all ages and parents a like will enjoy. The action packed series opens the doors of the nation’s zoos, aquariums, and theme parks. Come and learn how to be a dolphin trainer and more.",99,N/A,N/A,N/A
2006,KOXI-CA,AMERICA'S STORE,"PORTLAND, OR",3,ANALOG,WHADDYDO,CORE,NETWORK,SUN 8AM,13,0,30,13,16,"Whaddyado is a half-hour weekly educational series designed to educate, inform, inspire and entertain children 13-16 about the world around them. Each episode is an educational life-lesson, based in reality, intended to prepare young people for potential situations that could easily crop up at any time, anywhere.",99,N/A,N/A,N/A
2006,KOXI-CA,AMERICA'S STORE,"PORTLAND, OR",3,ANALOG,ULTIMATE CHOICE,CORE,NETWORK,SUN 8:30AM,13,0,30,12,18,"In this reality style show, teenagers experience the extreme adventure of their lives, getting thrust face to face with challenges that have lifelong implications. Ultimate Choice follows eight teenagers through a carefully orchestrated extreme adventure in one of the most incredible places in the world, Lake Tahoe, California. During their time in Tahoe, the teenagers live their adventure 24 hours a day, saying goodbye to their normal lives and hello to an experience they will never forget.",99,N/A,N/A,N/A
2006,KOXI-CA,AMERICA'S STORE,"PORTLAND, OR",3,ANALOG,EXPLORATION W/RICHARD WIESE,CORE,NETWORK,11/5 8AM & SUN 9AM,6,0,30,13,16,"Join world explorer Richard Wiese in this half-hour thrill ride that ignites the senses in extreme expeditions captured throughout the world. New technology uncovers hidden secrets of the world, space and beyond as the camera follows Richard Weise on land, sea, air and into space.",99,N/A,N/A,N/A
2006,KOXI-CA,AMERICA'S STORE,"PORTLAND, OR",3,ANALOG,REAL LIFE 101,CORE,NETWORK,SUN 9:30AM & 11/5 8:30AM,14,0,30,12,18,"Directed at teens, Real Life 101 provides career guidance by exploring various professions in a fun and entertaining manner. Real life success stories are told in a way to motivate and inspire teens to follow their dreams.",99,N/A,N/A,N/A
2006,KOXI-CA,AMERICA'S STORE,"PORTLAND, OR",3,ANALOG,GINA D'S KIDS CLUB,CORE,NETWORK,SUN 9AM & 11/5 7:30AM,8,0,30,3,6,"Gina D's Kids Club is an FCC friendly entertaining and educational series targeting pre-school children ages 3 through 6 years old. The main character, Gina D, is a fun loving and positive role model who connects with her 3 to 6 year-old aged audience with the same familiarity that children associate with their mothers or teachers. Children are not only educated but are entertained by a cast of whimsical characters which include Simon Wannabe, Mister Pockets, Miss Muffin, Pierre D'Artist, TV Ted and Doggy Brown. Each show concludes with Gina writing a letter to her Grandmother to review the educational highlights of the day's events at the clubhouse. The major premise of Gina D's Kids Club is establishing and reinforcing positive values and behaviors through original songs and character performances.",99,N/A,N/A,N/A
2006,KOXI-CA,AMERICA'S STORE,"PORTLAND, OR",3,ANALOG,THE SWAMP CRITTERS OF LOST LAGOON,CORE,NETWORK,11/5 9AM & 11/12 7:30AM,2,0,30,2,16,"The Swamp Critters of Lost Lagoon is a unique children's television series created and produced by music legend Bobby Goldsboro. The Swamp Critters deal with important issues such as pollution, cooperation, and prejudice. Each episode teaches value-centered lessons in a self-esteem and decision making. Throughout the series children are introduced to a variety of music styles including blues, rock and roll, country, dixieland, cajun and even classical. The Swamp Critters is educational FCC kid-friendly programming (E/I)! [cc]",99,N/A,N/A,N/A
2006,KOXI-CA,AMERICA'S STORE,"PORTLAND, OR",3,ANALOG,B IN TUNE TV,CORE,NETWORK,11/5 9:30AM,1,0,30,13,16,"""B InTune TV"" will bring the fun and excitement of the popular InTune Monthly Magazine to television in an educational and entertaining, half hour format geared for pre-teen and teen audiences, featuring today’s hottest musicians as well as young up-and-comers in exclusive performances, interviews, behind-the-scenes photo shoots, recording sessions and much, much more.",99,N/A,N/A,N/A
2006,KOXI-CA,AMERICA'S STORE,"PORTLAND, OR",3,ANALOG,COOKIN WITH CUTTY,CORE,NETWORK,11/12 9AM,1,0,30,6,12,"Healthy-Living Television has never been so entertaining! Cookin' With Cutty is a half-hour family television show, which promotes positive health and nutrition lifestyle choices for children and their parents. Fast-paced, high-energy segments featuring Cutty, Lisa, Blakely & The Kids focus on the benefits of eating well, exercising and being tobacco free. Kids and parents learn to make an easy heart-healthy meal with Lisa and the Kids. Eating well gives Cutty and Gang all the energy they need as they check out a new healthy activity or sport. Sing along as Blakely and the Kids belt out some wacky music tunes. Find out what kids want to know about natural healing and the Exercise Kid answers their letters . . . and join Dr. Mike as he explores the truth about food and Kitchen Science. The Cutty mission is to encourage good health, nutrition and fitness habits to children around the world, with the hopes they will carry them into their adulthood. Filmed entirely on location throughout the beautiful Islands of Hawaii, Cookin' With Cutty informs and educates children, parents, and families through the easiest learning method on earth . . . FUN! Cookin' With Cutty is targeted to 6 to 12 years old boys and girls... and his or her parents.",99,N/A,N/A,N/A
2006,KOXO-CA,TELEFUTURA PROGRAMMING SERVICE*,"PORTLAND, OR",3,ANALOG,PATRULLA DE SAPITOS,CORE,NETWORK,SUN 8 & 8:30AM,28,0,30,7,12,"A significant purpose and key educational objective of this half-hour program is to illustrate the importance of discovering oneself and friendship. Eight toadlets who miss the migration to Toad Hollow, a peaceful and protected haven for toads, are lost and stranded in an unknown world, where they have to survive and confront their problems as a team. Through their amazing quest, the toad patrol teach young children many lessons about friendship, trust, caring and sharing, empathy, caution, determination, self-esteem, responsibility, selflessness, sacrifice and respect for others.",99,N/A,N/A,N/A
2006,KOXO-CA,TELEFUTURA PROGRAMMING SERVICE*,"PORTLAND, OR",3,ANALOG,REINA ANIMAL,CORE,NETWORK,SAT & SUN 10:30AM,26,1,30,13,16,"This half-hour program educates young viewers on the natural habitats of animals in an educational, yet entertaining way. With narrations and interactive segments, the series builds upon natural science concepts, sparking a sense of curiosity in its viewers. The program discusses concepts like the functions animals play in an ecosystem, the elements of animal classification, and life sciences to help teach children about the natural world, while having fun at the same time.",1,N/A,N/A,N/A
2006,KOXO-CA,TELEFUTURA PROGRAMMING SERVICE*,"PORTLAND, OR",3,ANALOG,PLAZA SESAMO,CORE,NETWORK,SAT & SUN 9AM,27,0,30,2,7,"A significant purpose and key educational objective of this hour program is to teach young children the importance of different cultures and traditions. Children will easily identify with the main characters: Abelardo, Contreras, and Lola. These animated personalities will help children develop a better understanding of the world around them through their stories. Throughout the shows, these characters not only reinforce and expose the Spanish language to native and non-native Spanish speakers, but also teach children valuable lessons that include problem solving, gender equity, symbolic representation, and social interaction.",99,N/A,N/A,N/A
