Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2005,WUPL,UPN,NEW ORLEANS,3,ANALOG,WHADDY ADO ,CORE,SYNDICATED,SUN 7:30AM,3,0,30,13,16,Each week teens will learn lessons about how to react when perilous situations and everyday problems occur. Real footage and re-enactments mix with teen-on-the-street interviews and expert opinions on what to do.,99,N/A,N/A,N/A
2005,WUPL,UPN,NEW ORLEANS,3,ANALOG,SAFARI TRACKS,CORE,SYNDICATED,SUN 8AM,3,0,30,13,16,"This series will focus entirely on African wildlife. Filmed entirely across Africa's continent, and led by Ushaka, the show's young South African host, each week young viewers will learn about wildlife conservation and show them how to better support efforts to protect endangered species.",99,N/A,N/A,N/A
2005,WUPL,UPN,NEW ORLEANS,3,ANALOG,COOL FUEL ROAD TRIP,CORE,SYNDICATED,SUN 8:30AM,3,0,30,13,16,"A young man and his sidekick dog travel across America, discovering the varied parts of our country while at the same time using their ingenuity to discover alternative fuel sources. In each episode, the intrepid pair make pit stops across the U.S. to discover different ways to provide fuel for their vehicle so they can continue their journey.",99,N/A,N/A,N/A
2005,WUPL,UPN,NEW ORLEANS,3,ANALOG,REAL LIFE 101,CORE,SYNDICATED,SUN 9AM,3,0,30,13,16,"Real life jobs and careers are explored in an energetic style. The careers and people chosen to reflect those categories offer a vital inside look at what it would really be like, and what it takes, to choose a particular profession.",99,N/A,N/A,N/A
2005,WVUE,FOX,NEW ORLEANS,3.96,ANALOG,WINX CLUB,CORE,NETWORK,"SAT 7:30AM, 8AM, 8:30AM",22,0,30,6,11,"This show utilizes fairy castles, magical caverns and timeless villages as a backdrop for coming-of-age lessons, group problem-solving, cooperative investigations and the important social and emotional learning opportunities that children need to develop the valuable emotional competencies of resilience, empathy and self-confidence.",99,N/A,N/A,N/A
2005,WVUE,FOX,NEW ORLEANS,3.96,ANALOG,TROLLZ,CORE,SYNDICATED,"SAT 11:30AM, 12PM, 12:30PM & SUN 10AM",45,6,30,3,6,"This program portrays and promotes positive character development and interpersonal skills relevant to issues that confront today's children by demonstrating honesty, responsibility, independence, self-confidence, perseverance and social skills.",6,N/A,N/A,N/A
2005,WVUE,FOX,NEW ORLEANS,3.96,ANALOG,THIS WEEK IN BASEBALL,CORE,NETWORK,SAT 11:30AM,1,0,30,13,16,"This show showcases the pro-social on and off the field activities of the MLB's leading players and coaches. Working with the National Association for Sports and Physical Education, this program educates teens about dedication, hard work, teamwork, goal setting and community service; provides examples of responsible social and personal behavior; demonstrates how to deal constructively with the differences among people; and teaches the benefits of physical activity and fitness.",99,N/A,N/A,N/A
2005,WVUE,FOX,NEW ORLEANS,3.96,ANALOG,SHERLOCK HOLMES IN THE 22ND CENTURY,CORE,SYNDICATED,SAT 11:30AM & SUN 10AM,2,0,30,9,11,"This series involves viewers in problem-solving and information management, while modeling the pro-social values and behaviors associated with enduring friendships and effective teamwork.",99,N/A,N/A,N/A
2005,WVUE,FOX,NEW ORLEANS,3.96,ANALOG,UNDER THE HELMET,CORE,NETWORK,SAT 11AM,13,1,30,13,16,"This show showcases the pro-social on and off the field activities of the NFL's leading players and coaches. Working with the National Association for Sports and Physical Education, this program educates teens about dedication, hard work, teamwork, goal setting and community service; provides examples of responsible social and personal behavior; demonstrates how to deal constructively with the differences among people; and teaches the benefits of physical activity and fitness.",1,N/A,N/A,N/A
2005,WVUE,FOX,NEW ORLEANS,3.96,ANALOG,MAGICAL DO RE MI,CORE,NETWORK,SAT 7AM & 7:30AM,14,0,30,3,7,This show encourages the development of fundamental social-emotional learning abilities in young children. The series chronicles the escapades of the characters as they increase their self-confidence & accomplish successful endeavors. It inspires empathy and supports the cocial-emotional underpinnings of tolerance and loyalty.,99,N/A,N/A,N/A
2005,WVUE,FOX,NEW ORLEANS,3.96,ANALOG,ANIMAL ATLAS,NON-CORE,SYNDICATED,SAT 6:30AM & SUN 4:30 AM,25,0,30,13,16,"Animal Atlas is an entertaining and educational half-hour program that explores the world of animal wildlife, promoting a better understanding of how various animal species live and what they need to survive. With an entertaining narrative, the series combines focused examinations of certain topics such as ?Animal Appetites? (which explores the various diets of animals along with information about how animals catch and eat their food, how diets determine their lifestyle, etc.), ?Animal Antics?, (a hilarious look at the crazy physical antics and talents of certain species), ?Animal Babies? (an intimate look at babies of various species, how they are born, how they are raised and the difficulties and delights of growing up), along with shows which focus solely on certain animals such as elephants, bears, and monkeys. In these shows a thorough and entertaining exploration of the specific animal takes the viewer into that animal?s world as we see where it lives, how it eats, how it plays, how the family unit operates, and what threatens and supports its survival. Animal Atlas also promotes responsibility toward wildlife issues by educating the viewer about endangered species and wildlife habits, as well as informing viewers how to support wildlife conservation.",99,N/A,N/A,N/A
2005,WWL-TV,CBS,NEW ORLEANS,3,ANALOG,LAZYTOWN,CORE,NETWORK,SAT 8AM,12,1,30,2,11,"This program is anchored by Sportacus, a fit and agile hero, whose ""kryptonite"" is sugar, which makes him instantly lethargic. Sportacus and the program's cast of child characters are challenged in each episode with an issue or dilemma, and are opposed in their attempts to complete their mission by Robbie Rotten, who seeks to return Lazytown to its former lazy ways. The program seeks to impart to preschool and early school-aged children the importance of healthy living, and to help them understand the value of developing sound eating and physical exercise habits, while also providing them positive messages about friendship, empathy, self-respect, truthfulness and other age-appropriate life lessons. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",0,N/A,N/A,N/A
2005,WWL-TV,CBS,NEW ORLEANS,3,ANALOG,"GO, DIEGO, GO",CORE,NETWORK,SAT 8:30AM,12,1,30,2,5,"Go, Diego, Go is an interactive, informational series designed for preschool and early school-age children, in which Diego, a Latino eight year old who loves nature and animals, teams up with viewers to learn scientific facts and develop strategies in order to rescue animals in each episode. In addition to imparting knowledge about animals, their characteristics and habitats, the program also introduces children to Spanish words, which the viewer is asked to then use strategically, and to Latin American music, folktales and traditions. The educational objectives of the program are to provide children imaginative stories, through which they can develop knowledge of and concern for animals, their habitats, our environment, and to introduce them to another language and culture. By actively involving children in the resolution of each challenge, the program also seeks to impart to them the importance of strategic thinking, cooperation and teamwork in problem-solving. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",0,N/A,N/A,N/A
2005,WWL-TV,CBS,NEW ORLEANS,3,ANALOG,THE BACKYARDIGANS,CORE,NETWORK,SAT 9AM,12,1,30,2,5,"This program centers on three preschool friends, who play together after school in a barrier-less backyard behind their adjacent homes. In each episode, the children imagine an adventure, and their yard is transformed into the setting for the action. The program uses both original and well-known songs to reveal emotion, explicate character and advance the stories. The educational objectives of the program are to nuture children's interest in music, dance and imaginative storytelling, and to use these creative arts to foster children's cognitive and emotional development. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",0,N/A,N/A,N/A
2005,WWL-TV,CBS,NEW ORLEANS,3,ANALOG,DORA THE EXPLORER,CORE,NETWORK,SAT 9:30AM,12,1,30,2,5,"In this series seven-year-old Dora and her monkey travel companion Boots invite the audience to join them each week on a journey in which they will have to overcome various obstacles to reach an end goal. The series uses a CD-ROM/on-line adventure game format to encourage a variety of problem-solving strategies. The objectives of this program are to assist children in developing their problem-solving skills, reinforce their emerging cognitive skills, and make computers more familiar to them by introducing and using the conventions and vocabulary of computer games. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",0,N/A,N/A,N/A
2005,WWL-TV,CBS,NEW ORLEANS,3,ANALOG,LITTLE BILL,CORE,NETWORK,SAT 10AM,13,0,30,2,11,"This is an animated series based on children's books written by Bill Cosby that examines life through the eyes of a five-year-old boy eager to understand his world. Each episode contains two stories in which Little Bill is faced with a challenge or problem, whether emotional, social or physical, he must solve. The objectives of this series are to encourage children to value themselves and the love and support of their family, friends and community, and to help them develop their social skills and ethical values by dealing with the conflicts in their lives with fairness and creativity. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2005,WWL-TV,CBS,NEW ORLEANS,3,ANALOG,BLUE'S CLUES,CORE,NETWORK,SUN 7AM,12,1,30,2,5,"In this series, a young adult host - together with Blue, a puppy whose personality and actions mirror those of a preschooler - brings viewers a variety of games, themes and concepts that are based on an age-appropriate educational curriculum. The program follows a narrative format, in which the host elicits contributions from the viewer to answer questions and move the action forward. The program's objectives include encouraging preschoolers to actively explore the world around them, fostering their problem-solving skills and independent reasoning, and creating a foundation of confidence and optimism for future learning. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",0,N/A,N/A,N/A
